web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,nombre_chambre,nombre_salle_bain,superficie,adresse,ville,prix,image_link-src
"1707690518-80","https://www.expat-dakar.com/appartements-meubles?page=90","Suite meublèe à louer à la Cité Keur Goorgui

Cité keur gorgui,
Dakar

12. avr. '23, 16:19

36 000 F Cfa

777660967

781357676

338211018","https://www.expat-dakar.com/annonce/suite-meublee-a-louer-a-la-cite-keur-goorgui-5294384","Suite meublèe à louer à la Cité Keur Goorgui","","","","Cité keur gorgui","Dakar","36 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/aa3a97028e03ff7373ee0bf86dc4f250/-/horizon-files-prod/ed/picture/qderz7p8/7585efb13f5865cf775d035876900fdd7d1fb63a.jpg"
"1707690522-81","https://www.expat-dakar.com/appartements-meubles?page=90","Suite meublèe à louer à la Cité Keur Gorgui

Cité keur gorgui,
Dakar

12. avr. '23, 16:19

31 000 F Cfa

777660967

781357676

338211018","https://www.expat-dakar.com/annonce/suite-meublee-a-louer-a-la-cite-keur-gorgui-5294682","Suite meublèe à louer à la Cité Keur Gorgui","","","","Cité keur gorgui","Dakar","31 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7477c08d84eb59c4cb0619db68db00ee/-/horizon-files-prod/ed/picture/qpdp5g8j/90038ce83a7d711390b86b4bdfd1016a03067543.jpg"
"1707690522-97","https://www.expat-dakar.com/appartements-meubles?page=1","Studio américain meublées au Point E
1 chambre80 m²
Point-e,
Dakar

Aujourd'hui, 12:04

32 500 F Cfa

783610819","https://www.expat-dakar.com/annonce/studio-americain-meublees-au-point-e-5875612","Studio américain meublées au Point E","1","1","80 m²","Point-e","Dakar","32 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5b92c918cff93e43409a78ee8b81e099/-/horizon-files-prod/ed/picture/qm5p5e76/80fb53e386d6a9fdb254c4b7640880ef755329b4.jpg"
"1707690524-82","https://www.expat-dakar.com/appartements-meubles?page=90","APPARTEMENT MEUBLÉ MAMELLES
2 chambre
Mamelles,
Dakar

15. avr. '23, 13:36

50 000 F Cfa

777984596","https://www.expat-dakar.com/annonce/appartement-meuble-mamelles-5541852","APPARTEMENT MEUBLÉ MAMELLES","2","2","","Mamelles","Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9765a00986394ac0cf86b999db62ef6a/-/horizon-files-prod/ed/picture/q8vvrnz9/8f3b67fad6c505b01ba7eb31f0e9b4f2a84b2616.jpg"
"1707690524-98","https://www.expat-dakar.com/appartements-meubles?page=1","Chambre meublée à Ouest foire
1 chambre25 m²
Ouest foire,
Dakar

Aujourd'hui, 12:37

15 000 F Cfa

782412626

782412626

761890161","https://www.expat-dakar.com/annonce/chambre-meublee-a-ouest-foire-4923414","Chambre meublée à Ouest foire","1","1","25 m²","Ouest foire","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cc525d70ed9347f9b2d1b82818572af6/-/horizon-files-prod/ed/picture/qk9mx6v/05b0fc6e1b8ba63bcb57c36fbf9307f8075119b2.jpg"
"1707690527-83","https://www.expat-dakar.com/appartements-meubles?page=90","Apparemment F3 meublé standing
2 chambre134 m²
Sacré-cœur,
Dakar

18. avr. '23, 08:43

25 000 F Cfa

773566270

773566270","https://www.expat-dakar.com/annonce/apparemment-f3-meuble-standing-3317634","Apparemment F3 meublé standing","2","3","134 m²","Sacré-cœur","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ec57b544b55ed3b6adde52f540b68066/-/horizon-files-prod/ed/picture/qmqp9k9/cabf21e0bb5733a2c90ee1ec2f7deb1874f5307c.jpg"
"1707690529-99","https://www.expat-dakar.com/appartements-meubles?page=1","Studio meublé au RDC + cour au mariste
1 chambre70 m²
Hann maristes,
Dakar

Aujourd'hui, 12:52

35 000 F Cfa

762668595","https://www.expat-dakar.com/annonce/studio-meuble-au-rdc-cour-au-mariste-5991949","Studio meublé au RDC + cour au mariste","1","2","70 m²","Hann maristes","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/50b5f136f5f453a236e11f0cc3c5f3b7/-/horizon-files-prod/ed/picture/qngxnqg0/c48bcd40b15a69d6864346c166fb5e25ea1a05ba.jpg"
"1707690530-84","https://www.expat-dakar.com/appartements-meubles?page=90","Appartement meublé yoff onomo
1 chambre1 m²
Yoff,
Dakar

19. avr. '23, 11:42

25 000 F Cfa

784683578

+33753709872","https://www.expat-dakar.com/annonce/appartement-meuble-yoff-onomo-5313964","Appartement meublé yoff onomo","1","1","1 m²","Yoff","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/acded5c49ebc94f95214c38af1b44e96/-/horizon-files-prod/ed/picture/qend8nr4/a1ac5f9d931f5c944a2a96ce97c9c4a6ee009743.jpg"
"1707690532-85","https://www.expat-dakar.com/appartements-meubles?page=90","Appartement meublé F2 mariste
100 m²
Hann maristes,
Dakar

21. oct. '23, 10:50

20 000 F Cfa

773036047

773036047","https://www.expat-dakar.com/annonce/appartement-meuble-f2-mariste-5643465","Appartement meublé F2 mariste","","2","100 m²","Hann maristes","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/71b87a79ea9669a1d74214c35a6c194c/-/horizon-files-prod/ed/picture/qzv442vd/d47b52fdc30f4567db76b4bfd24f4cf04b216db4.jpg"
"1707690532-100","https://www.expat-dakar.com/appartements-meubles?page=1","Studio meublé à la foire

Grand-Yoff,
Dakar

Aujourd'hui, 13:27

25 000 F Cfa

771694715","https://www.expat-dakar.com/annonce/studio-meuble-a-la-foire-2759843","Studio meublé à la foire","","","","Grand-Yoff","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8a7ae0a4942f4de7040c4b73a05c2293/-/horizon-files-prod/ed/picture/migrated/q6qdd4j/106e858d098f524396b2288a3b6faa29ad370843.jpg"
"1707690535-86","https://www.expat-dakar.com/appartements-meubles?page=90","Appartement Meublé à la Cité Gadaye

Guediawaye,
Dakar

8. févr. '23, 13:46

25 000 F Cfa

709001807","https://www.expat-dakar.com/annonce/appartement-meuble-a-la-cite-gadaye-2775213","Appartement Meublé à la Cité Gadaye","","","","Guediawaye","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/66bd4eda3a3d6c72739c553e86c565da/-/horizon-files-prod/ed/picture/migrated/q27zxx8/adefb68f62af0aa79a12f689747193b0660da634.jpg"
"1707690536-101","https://www.expat-dakar.com/appartements-meubles?page=1","joli appartement sur la VDN cité Sipres Mourtala
2 chambre
Mermoz,
Dakar

Aujourd'hui, 15:28

Vendeur vérifié

35 000 F Cfa

779170639

778893535","https://www.expat-dakar.com/annonce/joli-appartement-sur-la-vdn-cite-sipres-mourtala-2726818","joli appartement sur la VDN cité Sipres Mourtala","2","","","Mermoz","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b225fab9ee6aca72655cebf2033a8a66/-/horizon-files-prod/ed/picture/qd6me50/875a37595d4ad5f1d55e54d0954ab9a4b85c0381.jpg"
"1707690537-87","https://www.expat-dakar.com/appartements-meubles?page=90","Appartement meublé

Almadies,
Dakar

24. avr. '23, 16:47

1 F Cfa

762653958","https://www.expat-dakar.com/annonce/appartement-meuble-5146103","Appartement meublé","","","","Almadies","Dakar","1 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/de90e6bb97d9d1b985f3d0b507eac7c6/-/horizon-files-prod/ed/picture/q0mmndj/0b116d00134be611c74247423a9625cfb840c6ad.jpg"
"1707690538-102","https://www.expat-dakar.com/appartements-meubles?page=1","Studio meublé à louer par jour
2 chambre
Sud foire,
Dakar

Aujourd'hui, 19:55

25 000 F Cfa

781846060","https://www.expat-dakar.com/annonce/studio-meuble-a-louer-par-jour-5986223","Studio meublé à louer par jour","2","","","Sud foire","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dbc7dd106a3ea918d6f1a24a18bcd69d/-/horizon-files-prod/ed/picture/q785rwj8/87b20e2a14bc419dc35185ad499e4a43fd0c960f.jpg"
"1707690541-103","https://www.expat-dakar.com/appartements-meubles?page=1","Studio Meublé Cosy et Spacieux Ngor-Almadies
1 chambre150 m²
Almadies,
Dakar

Aujourd'hui, 20:26

25 000 F Cfa

784574920","https://www.expat-dakar.com/annonce/studio-meuble-cosy-et-spacieux-ngor-almadies-5806386","Studio Meublé Cosy et Spacieux Ngor-Almadies","1","1","150 m²","Almadies","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f4f908515630f483ea3d49713ec460b7/-/horizon-files-prod/ed/picture/qen5e9zz/a507bc6a2c8e41c8ede94b38aedf7c802df19e90.jpg"
"1707690542-88","https://www.expat-dakar.com/appartements-meubles?page=89","Studio meublé à Ngor almadies
1 chambre55 m²
Almadies,
Dakar

24. avr. '23, 21:42

20 000 F Cfa

778021889","https://www.expat-dakar.com/annonce/studio-meuble-a-ngor-almadies-2724099","Studio meublé à Ngor almadies","1","1","55 m²","Almadies","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/79a657f089131b71f11be673ec57da7f/-/horizon-files-prod/ed/picture/migrated/q596kpx/31bf8aa22d585b1b9368752e3509d6bbd3625b11.jpg"
"1707690544-89","https://www.expat-dakar.com/appartements-meubles?page=89","Studio à louer aux mamelles

Almadies,
Dakar

27. avr. '23, 11:18

20 000 F Cfa

772900004

772900004

782756307","https://www.expat-dakar.com/annonce/studio-a-louer-aux-mamelles-4940604","Studio à louer aux mamelles","","","","Almadies","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/90a5adee44004f12fbcc512867f1f953/-/horizon-files-prod/ed/picture/q94m47p/9f0eb43cab81731c45508e1f142026f4c1c53754.jpg"
"1707690547-90","https://www.expat-dakar.com/appartements-meubles?page=89","Studio meublé à Fann résidence
1 chambre
Fann,
Dakar

28. avr. '23, 17:10

Vendeur vérifié

1 200 000 F Cfa

770604375

770604375","https://www.expat-dakar.com/annonce/studio-meuble-a-fann-residence-5547410","Studio meublé à Fann résidence","1","2","","Fann","Dakar","1 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/54d794940700719913d8f59358351088/-/horizon-files-prod/ed/picture/qrzzmdk2/ed0ae5346235a3fe6de61ae4b3d9c55e03ced131.jpg"
"1707690549-91","https://www.expat-dakar.com/appartements-meubles?page=89","Mini studio meublé avec vue mer au mamelle
1 chambre90 m²
Mamelles,
Dakar

28. avr. '23, 17:37

1 500 000 F Cfa

772929393","https://www.expat-dakar.com/annonce/mini-studio-meuble-avec-vue-mer-au-mamelle-5530380","Mini studio meublé avec vue mer au mamelle","1","1","90 m²","Mamelles","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8bf6d351aee4b7d0e8930f973b1e7d54/-/horizon-files-prod/ed/picture/qkrrdxxw/faf44ab5a2b45aea38b61149ea1b89b2577198e9.jpg"
"1707690552-92","https://www.expat-dakar.com/appartements-meubles?page=89","studio meublé
1 chambre
Mermoz,
Dakar

25. déc. '23, 09:19

Vendeur vérifié

1 F Cfa

778159089

709068088","https://www.expat-dakar.com/annonce/studio-meuble-5176746","studio meublé","1","1","","Mermoz","Dakar","1 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/540391d707ba5e417f2b1453552041e2/or%3D90/horizon-files-prod/ed/picture/qv4mpejv/1605fbbecc3b9de7f46135c79972777f068f1d50.jpg"
"1707690554-93","https://www.expat-dakar.com/appartements-meubles?page=89","Appartement meuble VDN
2 chambre
VDN,
Dakar

30. avr. '23, 13:13

750 000 F Cfa

772076150

766808410","https://www.expat-dakar.com/annonce/appartement-meuble-vdn-3861457","Appartement meuble VDN","2","2","","VDN","Dakar","750 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/762911a70870c09f37af76f74f037ec5/-/horizon-files-prod/ed/picture/qg6z7we/9e0b7fad1a01d473cde540fbcf888438739284cf.jpg"
"1707690557-94","https://www.expat-dakar.com/appartements-meubles?page=89","Joli 2 chambres salon cite keur gorgui vdn
2 chambre100 m²
Sacré-cœur,
Dakar

1. mai '23, 15:37

Vendeur vérifié

30 000 F Cfa

779170639

778893535","https://www.expat-dakar.com/annonce/joli-2-chambres-salon-cite-keur-gorgui-vdn-2726827","Joli 2 chambres salon cite keur gorgui vdn","2","2","100 m²","Sacré-cœur","Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b74657470eb04297763f7e2d0850911f/-/horizon-files-prod/ed/picture/qnz8g4v/1454185b2324e624c612fb3df937287e1e20f7cc.jpg"
"1707690559-95","https://www.expat-dakar.com/appartements-meubles?page=89","Bel appartement meublé à nord foire
2 chambre
Nord foire,
Dakar

3. mai '23, 14:14

35 000 F Cfa

771310453

780185088

338209998","https://www.expat-dakar.com/annonce/bel-appartement-meuble-a-nord-foire-4098153","Bel appartement meublé à nord foire","2","2","","Nord foire","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7ae74244d7b9517601e6b798a3de610f/-/horizon-files-prod/ed/picture/q4v7z59/f58dd3ca4ae35f93cc292cc1dc91204faa8a0e2e.jpg"
"1707690561-96","https://www.expat-dakar.com/appartements-meubles?page=89","Appart Les Vues De Yeleen
3 chambre180 m²
Cité keur gorgui,
Dakar

6. mai '23, 19:44

50 000 F Cfa

781219595","https://www.expat-dakar.com/annonce/appart-les-vues-de-yeleen-5074122","Appart Les Vues De Yeleen","3","2","180 m²","Cité keur gorgui","Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6f3e48a7c49182dfd88f3706fff6f0e0/-/horizon-files-prod/ed/picture/q608mwg/9780174c381ca54a24d1c5d3201a5c21b49a6592.jpg"
"1707690564-97","https://www.expat-dakar.com/appartements-meubles?page=89","Appartement meublé à louer
1 chambre95 m²
Mamelles,
Dakar

10. mai '23, 12:05

25 000 F Cfa

776693312","https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-5277747","Appartement meublé à louer","1","1","95 m²","Mamelles","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ad02e796c0de2f6691c01ca0c4c182bf/-/horizon-files-prod/ed/picture/q0gpzvdx/45cf20f572d69c6efd3728d95ebe9d92fab43616.jpg"
"1707690569-98","https://www.expat-dakar.com/appartements-meubles?page=88","STUDIO MEUBLE A MERMOZ
1 chambre
Mermoz,
Dakar

12. mai '23, 09:16

18 000 F Cfa

778373150","https://www.expat-dakar.com/annonce/studio-meuble-a-mermoz-5603156","STUDIO MEUBLE A MERMOZ","1","1","","Mermoz","Dakar","18 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/019721685496758a556e012f827ceb25/-/horizon-files-prod/ed/picture/qm55zgwz/ccc4aa910d609733cfdd189f750ee669db761978.jpg"
"1707690571-99","https://www.expat-dakar.com/appartements-meubles?page=88","Mini studio moderne aux mamelles

Ouakam,
Dakar

12. mai '23, 15:41

25 000 F Cfa

777607801

767248135","https://www.expat-dakar.com/annonce/mini-studio-moderne-aux-mamelles-2732473","Mini studio moderne aux mamelles","","","","Ouakam","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0de69d9385c18e914f4425199b18b295/-/horizon-files-prod/ed/picture/migrated/qd0dev4/b0f611f57327ef8a7952761a4f4fc837105a74e6.jpg"
"1707690574-100","https://www.expat-dakar.com/appartements-meubles?page=88","Studio meublé à louer au virage
1 chambre90 m²
Virage,
Dakar

13. mai '23, 06:57

450 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/studio-meuble-a-louer-au-virage-4418264","Studio meublé à louer au virage","1","1","90 m²","Virage","Dakar","450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9c5c1b6259954bad370d493af587a4b/-/horizon-files-prod/ed/picture/qe446zv/c19e55f7e4e913cd8eea2dbf906166fe854f2e77.jpg"
"1707690576-101","https://www.expat-dakar.com/appartements-meubles?page=88","STUDIO MEUBLE AVEC SALON BIEN EQUIPE
1 chambre
Yoff,
Dakar

13. mai '23, 10:11

20 000 F Cfa

766365852","https://www.expat-dakar.com/annonce/studio-meuble-avec-salon-bien-equipe-5347593","STUDIO MEUBLE AVEC SALON BIEN EQUIPE","1","2","","Yoff","Dakar","20 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1947ba1c717d263fc5419c4408c4c9d2/-/horizon-files-prod/ed/picture/qng56pqw/4ed1311b6e1551115b0b0e7f348e2a7ecbb46a91.jpg"
"1707690579-102","https://www.expat-dakar.com/appartements-meubles?page=88","Appartement meublé de 3 chambres
3 chambre107 m²
Diamniadio,
Dakar

16. mai '23, 13:45

Vendeur vérifié

25 000 F Cfa

785707316","https://www.expat-dakar.com/annonce/appartement-meuble-de-3-chambres-5486689","Appartement meublé de 3 chambres","3","","107 m²","Diamniadio","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f2ac213ba57364b8357b85bd4697b790/-/horizon-files-prod/ed/picture/q788gp7n/036c94d7366521748784331f8ab69282f62f9fe5.jpg"
"1707690581-103","https://www.expat-dakar.com/appartements-meubles?page=88","tres belle villa meublé à louer à Ngaparou

Mbour,
Thiès

17. mai '23, 12:58

1 600 000 F Cfa

775798136

338224343","https://www.expat-dakar.com/annonce/tres-belle-villa-meuble-a-louer-a-ngaparou-5550952","tres belle villa meublé à louer à Ngaparou","","","","Mbour","Thiès","1 600 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/751d5432203c1f165d8cd3f4554ba87b/-/horizon-files-prod/ed/picture/q8vv8pj0/8e8d6a44b9ec8b1ddb953e8305fd69c28943c5b1.jpg"
"1707690584-104","https://www.expat-dakar.com/appartements-meubles?page=88","Studio meublé à sacré cœur 3 VDN
1 chambre
Sacré-cœur,
Dakar

jeudi, 07:22

35 000 F Cfa

765630430","https://www.expat-dakar.com/annonce/studio-meuble-a-sacre-coeur-3-vdn-5705591","Studio meublé à sacré cœur 3 VDN","1","","","Sacré-cœur","Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b9f29780037eb7b7cd0227f167046443/-/horizon-files-prod/ed/picture/q0g28rdg/4bea1c99ff14736eb8dda9ab1ea4b62608f2a3b1.jpg"
"1707690586-105","https://www.expat-dakar.com/appartements-meubles?page=88","Appartement de 3 chambres salon à Ngor Almadies
3 chambre
Ngor,
Dakar

jeudi, 07:24

55 000 F Cfa

765630430","https://www.expat-dakar.com/annonce/appartement-de-3-chambres-salon-a-ngor-almadies-5705630","Appartement de 3 chambres salon à Ngor Almadies","3","","","Ngor","Dakar","55 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/642419e5d50af0fcab7eff7e5ef9c788/-/horizon-files-prod/ed/picture/q8vzk6n6/d77e262a55d12cf3bc780372e2767d621616ac4f.jpg"
"1707690589-106","https://www.expat-dakar.com/appartements-meubles?page=88","Chambre meublée a louer
1 chambre10 m²
Nord foire,
Dakar

13. déc. '23, 12:48

10 000 F Cfa

771038826

771038826","https://www.expat-dakar.com/annonce/chambre-meublee-a-louer-5541782","Chambre meublée a louer","1","1","10 m²","Nord foire","Dakar","10 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2091788d90f0af3a3509027a39cc4a92/-/horizon-files-prod/ed/picture/qpddr8km/d8cb97bcc1321566e3a669e1a33c7815de6ceba9.jpg"
"1707690591-107","https://www.expat-dakar.com/appartements-meubles?page=88","Appartement lumineux cité Mixta
2 chambre55 m²
Cite Mixta,
Dakar

23. oct. '23, 09:07

25 000 F Cfa

784733737","https://www.expat-dakar.com/annonce/appartement-lumineux-cite-mixta-5179100","Appartement lumineux cité Mixta","2","1","55 m²","Cite Mixta","Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/39f60bbc9d6bea07d6b5c0f2364beb5b/-/horizon-files-prod/ed/picture/q6x76v28/ffb8199a3b492ba47041c70bb91671c9d78f1f74.jpg"
"1707690596-108","https://www.expat-dakar.com/appartements-meubles?page=87","Chambre meublée Cité Keur Gorgui à louer
3 chambre
Cité keur gorgui,
Dakar

19. mai '23, 11:22

15 000 F Cfa

705185840

778773155

781052696","https://www.expat-dakar.com/annonce/chambre-meublee-cite-keur-gorgui-a-louer-5498931","Chambre meublée Cité Keur Gorgui à louer","3","3","","Cité keur gorgui","Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/88e7c4e462a7b5d87108ea58dbbdfacc/-/horizon-files-prod/ed/picture/q4447ppp/2f12678ac2cfe6c7a497fd699e38c86c48804159.jpg"
